319	10377	10376	0
320	10198	10128	0
321	10673	10214	0
322	10444	10686	0
323	10127	10289	0
324	10324	10326	0
325	10278	10493	0
326	10643	10286	0
327	10778	10076	0
328	10494	10722	0
329	10388	10687	0
330	10801	10417	0
331	10521	10512	0
332	10159	10422	0
333	10258	10782	0
334	10195	10649	0
335	10711	10645	0
336	10358	10531	0
337	10425	10132	0
338	10054	10058	0
339	10468	10169	0
340	10576	10643	0
341	10292	10391	0
342	10589	10583	0
343	10177	10072	0
344	10052	10809	0
345	10143	10253	0
346	10461	10425	0
347	10626	10375	0
348	10609	10317	0
349	10023	10750	0
350	10355	10102	0
351	10395	10032	0
352	10072	10305	0
353	10415	10423	0
354	10395	10441	0
355	10686	10024	0
356	10159	10027	0
357	10701	10103	0
358	10177	10616	0
359	10603	10279	0
360	10581	10812	0
361	10342	10385	0
362	10575	10186	0
363	10183	10444	0
364	10680	10448	0
365	10725	10544	0
366	10080	10216	0
367	10244	10095	0
368	10155	10780	0
369	10796	10813	0
370	10155	10411	0
371	10111	10761	0
372	10051	10690	0
373	10207	10648	0
374	10354	10745	0
375	10186	10201	0
376	10140	10555	0
377	10247	10003	0
378	10816	10703	0
379	10133	10645	0
380	10391	10659	0
381	10276	10748	0
382	10604	10186	0
383	10249	10224	0
384	10589	10562	0
385	10299	10276	0
386	10016	10523	0
387	10707	10100	0
388	10245	10477	0
389	10029	10531	0
390	10732	10252	0
391	10213	10348	0
392	10308	10044	0
393	10232	10191	0
394	10313	10356	0
395	10053	10265	0
396	10553	10409	0
397	10209	10206	0
398	10578	10402	0
399	10048	10262	0
400	10150	10598	0
401	10455	10442	0
402	10391	10231	0
403	10628	10700	0
404	10538	10213	0
405	10087	10267	0
406	10578	10741	0
407	10466	10473	0
408	10134	10399	0
409	10625	10784	0
410	10169	10283	0
411	10511	10184	0
412	10178	10040	0
413	10323	10670	0
414	10362	10196	0
415	10095	10315	0
416	10370	10573	0
417	10116	10734	0
418	10745	10151	0
419	10330	10470	0
420	10180	10367	0
421	10207	10423	0
422	10108	10725	0
423	10485	10553	0
424	10016	10180	0
425	10815	10776	0
426	10718	10437	0
427	10795	10043	0
428	10589	10204	0
429	10045	10713	0
430	10278	10811	0
431	10565	10079	0
432	10205	10002	0
433	10112	10782	0
434	10706	10433	0
435	10136	10193	0
436	10060	10120	0
437	10321	10564	0
438	10429	10795	0
439	10642	10124	0
440	10517	10592	0
441	10232	10274	0
442	10188	10103	0
443	10577	10783	0
444	10371	10078	0
445	10279	10288	0
446	10310	10119	0
447	10763	10791	0
448	10630	10343	0
449	10275	10329	0
450	10812	10132	0
451	10679	10496	0
452	10716	10164	0
453	10383	10591	0
454	10782	10052	0
455	10562	10643	0
456	10729	10405	0
457	10149	10058	0
458	10542	10123	0
459	10266	10340	0
460	10602	10614	0
461	10053	10188	0
462	10741	10786	0
463	10657	10570	0
464	10391	10367	0
465	10194	10164	0
466	10351	10110	0
467	10571	10146	0
468	10601	10196	0
469	10744	10177	0
470	10268	10276	0
471	10284	10307	0
472	10188	10611	0
473	10459	10081	0
474	10225	10065	0
475	10115	10051	0
476	10122	10157	0
477	10610	10146	0
478	10104	10105	0
479	10268	10029	0
480	10017	10744	0
481	10723	10068	0
482	10045	10390	0
483	10717	10484	0
484	10649	10121	0
485	10048	10498	0
486	10303	10156	0
487	10639	10351	0
488	10195	10444	0
489	10223	10013	0
490	10328	10499	0
491	10206	10398	0
492	10711	10580	0
493	10726	10390	0
494	10381	10755	0
495	10677	10194	0
496	10161	10736	0
497	10259	10633	0
498	10674	10127	0
499	10775	10027	0
500	10624	10611	0
501	10768	10130	0
502	10483	10817	0
503	10088	10008	0
504	10132	10062	0
505	10394	10340	0
506	10459	10648	0
507	10404	10071	0
508	10232	10577	0
509	10199	10157	0
510	10484	10703	0
511	10568	10037	0
512	10120	10513	0
513	10567	10145	0
514	10804	10080	0
515	10501	10398	0
516	10351	10661	0
517	10220	10282	0
518	10633	10306	0
519	10566	10465	0
520	10221	10534	0
521	10622	10750	0
522	10800	10742	0
523	10711	10090	0
524	10620	10073	0
525	10749	10633	0
526	10209	10055	0
527	10578	10507	0
528	10006	10517	0
529	10217	10228	0
530	10454	10023	0
531	10030	10755	0
532	10773	10273	0
533	10140	10379	0
534	10720	10291	0
535	10406	10632	0
536	10775	10220	0
537	10323	10324	0
538	10649	10319	0
539	10496	10810	0
540	10389	10371	0
541	10361	10816	0
542	10371	10632	0
543	10803	10416	0
544	10334	10278	0
545	10671	10461	0
546	10205	10789	0
547	10694	10520	0
548	10275	10095	0
549	10546	10551	0
550	10247	10663	0
551	10149	10420	0
552	10744	10544	0
553	10803	10035	0
554	10743	10028	0
555	10314	10087	0
556	10125	10800	0
557	10694	10681	0
558	10763	10770	0
559	10009	10428	0
560	10117	10810	0
561	10022	10012	0
562	10349	10240	0
563	10015	10252	0
564	10325	10180	0
565	10613	10627	0
566	10227	10637	0
567	10688	10649	0
568	10206	10627	0
569	10804	10390	0
570	10796	10370	0
571	10425	10230	0
572	10182	10290	0
573	10456	10407	0
574	10461	10138	0
575	10598	10354	0
576	10287	10484	0
577	10342	10144	0
578	10702	10814	0
579	10501	10297	0
580	10804	10766	0
581	10469	10397	0
582	10002	10090	0
583	10590	10504	0
584	10010	10377	0
585	10178	10256	0
586	10568	10544	0
587	10632	10562	0
588	10071	10733	0
589	10184	10120	0
590	10116	10534	0
591	10140	10813	0
592	10797	10010	0
593	10659	10569	0
594	10265	10618	0
595	10216	10007	0
596	10818	10182	0
597	10583	10166	0
598	10687	10058	0
599	10747	10492	0
600	10676	10664	0
601	10138	10706	0
602	10056	10076	0
603	10782	10430	0
604	10257	10608	0
605	10400	10204	0
606	10307	10498	0
607	10593	10644	0
608	10418	10574	0
609	10560	10488	0
610	10470	10256	0
611	10197	10791	0
612	10776	10179	0
613	10170	10548	0
614	10160	10637	0
615	10455	10189	0
616	10340	10213	0
617	10358	10480	0
618	10405	10326	0
619	10747	10448	0
620	10365	10247	0
621	10381	10440	0
622	10658	10555	0
623	10426	10202	0
624	10818	10749	0
625	10721	10778	0
626	10629	10167	0
627	10328	10554	0
628	10693	10776	0
629	10662	10483	0
630	10020	10318	0
631	10324	10433	0
632	10534	10349	0
633	10061	10490	0
634	10632	10407	0
635	10275	10249	0
636	10573	10579	0
637	10441	10471	0
638	10588	10691	0
639	10579	10363	0
640	10114	10694	0
641	10166	10132	0
642	10745	10730	0
643	10191	10692	0
644	10677	10043	0
645	10034	10494	0
646	10096	10472	0
647	10793	10064	0
648	10557	10327	0
649	10285	10752	0
650	10784	10782	0
651	10594	10149	0
652	10207	10217	0
653	10201	10115	0
654	10342	10664	0
655	10661	10811	0
656	10281	10158	0
657	10318	10749	0
658	10439	10624	0
659	10367	10492	0
660	10593	10818	0
661	10353	10041	0
662	10100	10615	0
663	10781	10260	0
664	10460	10162	0
665	10540	10028	0
666	10067	10314	0
667	10210	10518	0
668	10287	10214	0
669	10266	10018	0
670	10076	10180	0
671	10643	10325	0
672	10129	10541	0
673	10572	10164	0
674	10394	10487	0
675	10091	10373	0
676	10440	10362	0
677	10596	10371	0
678	10513	10583	0
679	10174	10362	0
680	10210	10515	0
681	10684	10540	0
682	10448	10206	0
683	10115	10793	0
684	10232	10162	0
685	10673	10018	0
686	10149	10307	0
687	10391	10752	0
688	10672	10454	0
689	10479	10071	0
690	10204	10136	0
691	10167	10291	0
692	10744	10072	0
693	10171	10250	0
694	10296	10640	0
695	10171	10496	0
696	10222	10175	0
697	10793	10403	0
698	10298	10209	0
699	10248	10583	0
700	10729	10379	0
701	10428	10194	0
702	10454	10224	0
703	10621	10571	0
704	10203	10625	0
705	10697	10622	0
706	10104	10099	0
707	10369	10738	0
708	10708	10285	0
709	10375	10377	0
710	10086	10734	0
711	10558	10029	0
712	10023	10114	0
713	10119	10703	0
714	10454	10744	0
715	10504	10781	0
716	10741	10090	0
717	10016	10035	0
718	10797	10035	0
719	10216	10400	0
720	10287	10698	0
721	10568	10442	0
722	10345	10375	0
723	10273	10293	0
724	10300	10051	0
725	10025	10059	0
726	10591	10605	0
727	10292	10372	0
728	10721	10292	0
729	10708	10402	0
730	10473	10643	0
731	10460	10782	0
732	10671	10519	0
733	10287	10444	0
734	10204	10817	0
735	10737	10524	0
736	10519	10583	0
737	10579	10586	0
738	10444	10342	0
739	10200	10726	0
740	10739	10103	0
741	10288	10293	0
742	10366	10247	0
743	10640	10199	0
744	10467	10163	0
745	10495	10662	0
746	10113	10370	0
747	10496	10247	0
748	10093	10760	0
749	10377	10458	0
750	10502	10128	0
751	10816	10323	0
752	10768	10006	0
753	10715	10461	0
754	10436	10722	0
755	10471	10523	0
756	10702	10010	0
757	10810	10771	0
758	10006	10674	0
759	10675	10365	0
760	10516	10570	0
761	10517	10351	0
762	10674	10545	0
763	10331	10012	0
764	10192	10288	0
765	10489	10026	0
766	10244	10779	0
767	10197	10083	0
768	10441	10350	0
769	10262	10743	0
770	10278	10035	0
771	10319	10697	0
772	10223	10394	0
773	10526	10289	0
774	10793	10492	0
775	10768	10649	0
776	10084	10658	0
777	10622	10212	0
778	10423	10259	0
779	10705	10749	0
780	10435	10003	0
781	10179	10688	0
782	10010	10107	0
783	10627	10144	0
784	10118	10085	0
785	10476	10179	0
786	10367	10096	0
787	10068	10159	0
788	10774	10200	0
789	10340	10687	0
790	10710	10593	0
791	10254	10423	0
792	10716	10097	0
793	10337	10704	0
794	10507	10313	0
795	10375	10783	0
796	10613	10137	0
797	10199	10442	0
798	10031	10637	0
799	10583	10007	0
800	10692	10758	0
801	10450	10336	0
802	10717	10077	0
803	10033	10110	0
804	10250	10367	0
805	10306	10215	0
806	10588	10127	0
807	10249	10280	0
808	10657	10587	0
809	10224	10197	0
810	10488	10192	0
811	10010	10216	0
812	10229	10426	0
813	10143	10331	0
814	10564	10120	0
815	10664	10180	0
816	10331	10547	0
817	10650	10078	0
818	10495	10660	0
819	10636	10039	0
820	10430	10718	0
821	10418	10715	0
822	10429	10396	0
823	10423	10805	0
824	10331	10337	0
825	10756	10116	0
826	10054	10549	0
827	10031	10679	0
828	10765	10108	0
829	10053	10313	0
830	10030	10486	0
831	10111	10477	0
832	10267	10140	0
833	10284	10075	0
834	10687	10407	0
835	10652	10298	0
836	10458	10786	0
837	10325	10692	0
838	10365	10191	0
839	10510	10446	0
840	10021	10421	0
841	10263	10408	0
842	10719	10806	0
843	10547	10217	0
844	10342	10649	0
845	10570	10167	0
846	10567	10503	0
847	10539	10184	0
848	10535	10184	0
849	10796	10615	0
850	10433	10255	0
851	10227	10546	0
852	10251	10662	0
853	10144	10356	0
854	10512	10167	0
855	10134	10381	0
856	10124	10256	0
857	10188	10381	0
858	10379	10443	0
859	10305	10139	0
860	10629	10499	0
861	10645	10613	0
862	10772	10120	0
863	10316	10452	0
864	10405	10019	0
865	10426	10775	0
866	10125	10236	0
867	10048	10465	0
868	10110	10452	0
869	10816	10120	0
870	10103	10201	0
871	10425	10447	0
872	10376	10385	0
873	10643	10207	0
874	10549	10143	0
875	10103	10323	0
876	10309	10540	0
877	10495	10624	0
878	10427	10181	0
879	10573	10208	0
880	10533	10338	0
881	10348	10641	0
882	10692	10473	0
883	10096	10460	0
884	10299	10208	0
885	10275	10028	0
886	10495	10202	0
887	10158	10192	0
888	10457	10226	0
889	10570	10076	0
890	10275	10445	0
891	10093	10349	0
892	10189	10218	0
893	10487	10178	0
894	10781	10420	0
895	10139	10088	0
896	10701	10614	0
897	10752	10105	0
898	10038	10785	0
899	10653	10004	0
900	10194	10261	0
901	10729	10436	0
902	10607	10633	0
903	10113	10376	0
904	10473	10225	0
905	10123	10591	0
906	10488	10398	0
907	10357	10662	0
908	10403	10066	0
909	10667	10347	0
910	10219	10219	0
911	10127	10342	0
912	10037	10654	0
913	10801	10071	0
914	10554	10302	0
915	10625	10437	0
916	10275	10025	0
917	10110	10523	0
918	10569	10331	0
919	10022	10286	0
920	10317	10088	0
921	10614	10302	0
922	10088	10017	0
923	10295	10391	0
924	10410	10445	0
925	10779	10129	0
926	10330	10665	0
927	10449	10261	0
928	10155	10573	0
929	10649	10699	0
930	10376	10420	0
931	10310	10439	0
932	10008	10752	0
933	10546	10621	0
934	10317	10802	0
935	10742	10769	0
936	10545	10484	0
937	10680	10805	0
938	10526	10178	0
939	10540	10585	0
940	10173	10426	0
941	10397	10563	0
942	10438	10039	0
943	10318	10285	0
944	10043	10604	0
945	10209	10793	0
946	10387	10143	0
947	10089	10545	0
948	10205	10205	0
949	10806	10267	0
950	10371	10636	0
951	10241	10023	0
952	10188	10636	0
953	10317	10483	0
954	10457	10552	0
955	10169	10117	0
956	10478	10440	0
957	10220	10284	0
958	10425	10572	0
959	10424	10335	0
960	10492	10047	0
961	10605	10797	0
962	10342	10811	0
963	10771	10522	0
964	10436	10314	0
965	10510	10462	0
966	10776	10394	0
967	10272	10180	0
968	10223	10401	0
969	10421	10378	0
970	10527	10505	0
971	10158	10621	0
972	10601	10085	0
973	10351	10553	0
974	10748	10095	0
975	10509	10091	0
976	10302	10435	0
977	10096	10770	0
978	10129	10119	0
979	10725	10521	0
980	10159	10626	0
981	10773	10170	0
982	10026	10424	0
983	10134	10076	0
984	10038	10141	0
985	10666	10221	0
986	10554	10520	0
987	10644	10436	0
988	10664	10233	0
989	10444	10027	0
990	10775	10001	0
991	10797	10063	0
992	10278	10168	0
993	10696	10507	0
994	10772	10475	0
995	10158	10249	0
996	10179	10659	0
997	10368	10806	0
998	10044	10425	0
999	10716	10232	0
1000	10407	10622	0
10001	20007	20492	1
10002	20517	20316	1
10003	20399	20262	1
10004	20157	20185	1
10005	20250	20125	1
10006	20495	20220	1
10007	20196	20008	1
10008	20265	20254	1
10009	20080	20558	1
10010	20613	20241	1
10011	20217	20048	1
10012	20549	20257	1
10013	20374	20272	1
10014	20646	20504	1
10015	20220	20263	1
10016	20297	20062	1
10017	20490	20428	1
10018	20511	20477	1
10019	20317	20509	1
10020	20445	20131	1
10021	20115	20351	1
10022	20296	20352	1
10023	20358	20173	1
10024	20459	20419	1
10025	20445	20342	1
10026	20238	20393	1
10027	20364	20512	1
10028	20393	20256	1
10029	20150	20534	1
10030	20311	20261	1
10031	20430	20073	1
10032	20369	20529	1
10033	20552	20373	1
10034	20096	20021	1
10035	20273	20534	1
10036	20504	20407	1
10037	20041	20451	1
10038	20295	20335	1
10039	20665	20639	1
10040	20263	20103	1
10041	20150	20159	1
10042	20246	20366	1
10043	20522	20429	1
10044	20652	20395	1
10045	20135	20260	1
10046	20067	20037	1
10047	20425	20068	1
10048	20170	20221	1
10049	20449	20277	1
10050	20657	20191	1
10051	20421	20339	1
10052	20248	20292	1
10053	20369	20421	1
10054	20531	20368	1
10055	20541	20629	1
10056	20018	20159	1
10057	20095	20614	1
10058	20112	20500	1
10059	20094	20156	1
10060	20406	20296	1
10061	20131	20002	1
10062	20210	20458	1
10063	20168	20210	1
10064	20238	20599	1
10065	20470	20175	1
10066	20269	20386	1
10067	20440	20638	1
10068	20320	20448	1
10069	20159	20042	1
10070	20601	20645	1
10071	20477	20295	1
10072	20336	20664	1
10073	20464	20440	1
10074	20668	20112	1
10075	20222	20629	1
10076	20049	20522	1
10077	20346	20353	1
10078	20203	20005	1
10079	20075	20181	1
10080	20048	20423	1
10081	20356	20470	1
10082	20308	20441	1
10083	20134	20319	1
10084	20141	20240	1
10085	20356	20160	1
10086	20433	20596	1
10087	20653	20594	1
10088	20219	20291	1
10089	20138	20340	1
10090	20310	20425	1
10091	20220	20470	1
10092	20270	20103	1
10093	20273	20010	1
10094	20155	20592	1
10095	20292	20278	1
10096	20021	20417	1
10097	20465	20370	1
10098	20431	20297	1
10099	20617	20133	1
10100	20192	20562	1
10101	20505	20125	1
10102	20170	20560	1
10103	20538	20014	1
10104	20096	20071	1
10105	20265	20006	1
10106	20281	20190	1
10107	20281	20520	1
10108	20653	20453	1
10109	20425	20069	1
10110	20656	20093	1
10111	20350	20200	1
10112	20079	20404	1
10113	20050	20244	1
10114	20400	20016	1
10115	20076	20331	1
10116	20506	20570	1
10117	20463	20225	1
10118	20466	20213	1
10119	20230	20009	1
10120	20025	20083	1
10121	20664	20656	1
10122	20205	20035	1
10123	20231	20111	1
10124	20346	20031	1
10125	20010	20608	1
10126	20376	20627	1
10127	20134	20283	1
10128	20329	20594	1
10129	20170	20043	1
10130	20286	20175	1
10131	20590	20386	1
10132	20457	20353	1
10133	20137	20407	1
10134	20554	20343	1
10135	20259	20361	1
10136	20203	20017	1
10137	20417	20634	1
10138	20223	20210	1
10139	20608	20623	1
10140	20231	20093	1
10141	20210	20138	1
10142	20331	20401	1
10143	20473	20573	1
10144	20469	20450	1
10145	20464	20173	1
10146	20599	20472	1
10147	20215	20169	1
10148	20621	20348	1
10149	20239	20650	1
10150	20562	20236	1
10151	20458	20098	1
10152	20174	20133	1
10153	20152	20089	1
10154	20617	20290	1
10155	20565	20107	1
10156	20535	20250	1
10157	20413	20190	1
10158	20050	20611	1
10159	20379	20644	1
10160	20290	20486	1
10161	20394	20390	1
10162	20427	20257	1
10163	20327	20021	1
10164	20569	20402	1
10165	20211	20586	1
10166	20085	20283	1
10167	20481	20560	1
10168	20535	20667	1
10169	20263	20641	1
10170	20057	20136	1
10171	20343	20535	1
10172	20278	20141	1
10173	20419	20661	1
10174	20508	20656	1
10175	20417	20440	1
10176	20413	20407	1
10177	20534	20453	1
10178	20507	20451	1
10179	20341	20435	1
10180	20004	20086	1
10181	20179	20496	1
10182	20516	20648	1
10183	20564	20422	1
10184	20397	20651	1
10185	20365	20093	1
10186	20667	20070	1
10187	20084	20563	1
10188	20084	20511	1
10189	20462	20162	1
10190	20221	20099	1
10191	20061	20609	1
10192	20487	20242	1
10193	20500	20386	1
10194	20641	20450	1
10195	20163	20296	1
10196	20377	20247	1
10197	20369	20281	1
10198	20533	20158	1
10199	20609	20573	1
10200	20355	20187	1
10201	20173	20523	1
10202	20164	20542	1
10203	20406	20507	1
10204	20257	20194	1
10205	20382	20386	1
10206	20558	20492	1
10207	20478	20425	1
10208	20291	20427	1
10209	20477	20510	1
10210	20321	20316	1
10211	20413	20485	1
10212	20010	20588	1
10213	20335	20660	1
10214	20138	20054	1
10215	20396	20190	1
10216	20527	20016	1
10217	20047	20567	1
10218	20460	20483	1
10219	20262	20515	1
10220	20593	20663	1
10221	20418	20258	1
10222	20235	20159	1
10223	20555	20301	1
10224	20150	20109	1
10225	20444	20327	1
10226	20184	20320	1
10227	20083	20542	1
10228	20391	20212	1
10229	20626	20221	1
10230	20610	20011	1
10231	20562	20103	1
10232	20534	20599	1
10233	20315	20432	1
10234	20307	20589	1
10235	20107	20038	1
10236	20024	20591	1
10237	20329	20638	1
10238	20646	20557	1
10239	20466	20227	1
10240	20358	20323	1
10241	20337	20143	1
10242	20243	20049	1
10243	20099	20048	1
10244	20297	20452	1
10245	20071	20580	1
10246	20438	20663	1
10247	20460	20062	1
10248	20181	20218	1
10249	20581	20551	1
10250	20307	20062	1
10251	20335	20417	1
10252	20654	20173	1
10253	20240	20537	1
10254	20459	20101	1
10255	20023	20054	1
10256	20359	20102	1
10257	20492	20233	1
10258	20073	20605	1
10259	20579	20457	1
10260	20665	20613	1
10261	20044	20627	1
10262	20177	20123	1
10263	20334	20637	1
10264	20082	20321	1
10265	20394	20168	1
10266	20130	20431	1
10267	20015	20446	1
10268	20114	20575	1
10269	20118	20382	1
10270	20076	20339	1
10271	20540	20544	1
10272	20662	20272	1
10273	20006	20668	1
10274	20023	20541	1
10275	20305	20457	1
10276	20122	20490	1
10277	20611	20323	1
10278	20421	20246	1
10279	20417	20224	1
10280	20482	20363	1
10281	20534	20374	1
10282	20600	20108	1
10283	20359	20529	1
10284	20371	20239	1
10285	20093	20448	1
10286	20474	20077	1
10287	20456	20505	1
10288	20371	20544	1
10289	20162	20258	1
10290	20097	20108	1
10291	20162	20194	1
10292	20385	20467	1
10293	20047	20456	1
10294	20247	20456	1
10295	20501	20487	1
10296	20518	20374	1
10297	20263	20121	1
10298	20650	20469	1
10299	20034	20660	1
10300	20328	20075	1
10301	20467	20281	1
10302	20530	20162	1
10303	20576	20594	1
10304	20421	20525	1
10305	20302	20491	1
10306	20667	20106	1
10307	20074	20078	1
10308	20486	20024	1
10309	20188	20179	1
10310	20316	20640	1
10311	20447	20455	1
10312	20382	20481	1
10313	20106	20290	1
10314	20042	20464	1
10315	20007	20668	1
10316	20357	20311	1
10317	20665	20331	1
10318	20642	20078	1
10319	20603	20557	1
10320	20454	20033	1
10321	20585	20175	1
10322	20165	20480	1
10323	20309	20409	1
10324	20263	20062	1
10325	20488	20478	1
10326	20220	20623	1
10327	20496	20623	1
10328	20181	20082	1
10329	20247	20515	1
10330	20292	20232	1
10331	20089	20326	1
10332	20628	20082	1
10333	20209	20154	1
10334	20651	20164	1
10335	20212	20221	1
10336	20581	20079	1
10337	20218	20430	1
10338	20330	20115	1
10339	20048	20140	1
10340	20331	20174	1
10341	20064	20243	1
10342	20167	20588	1
10343	20512	20333	1
10344	20073	20195	1
10345	20595	20445	1
10346	20349	20324	1
10347	20206	20161	1
10348	20269	20616	1
10349	20329	20446	1
10350	20228	20137	1
10351	20227	20518	1
10352	20510	20040	1
10353	20149	20210	1
10354	20481	20365	1
10355	20148	20314	1
10356	20070	20024	1
10357	20384	20622	1
10358	20398	20178	1
10359	20313	20241	1
10360	20536	20664	1
10361	20423	20333	1
10362	20569	20666	1
10363	20647	20478	1
